cuenta||partido||tweet
sanchezcastejon||psoe||Enhorabuena a @Irene_Montero_ y @Pablo_Iglesias_. Sin duda, es lo mejor que os puede dar la vida. Un fuerte abrazo.
sanchezcastejon||psoe||El hospital de Alzira vuelve a ser público gracias a los socialistas y a pesar de las presiones. Cae el símbolo del modelo de la privatización sanitaria del PP. https://t.co/EVIWZa2Qp0 vía @eldiariocv
sanchezcastejon||psoe||El Gobierno, en connivencia con Ciudadanos, está vetando la acción de la oposición especialmente en lo referente a la agenda social. Ciudadanos está consolidando los recortes del PP al Estado de Bienestar. Son dos caras de la misma moneda.https://t.co/FGg5DoUDTC vía @eldiarioes
sanchezcastejon||psoe||Seis meses de abandono e indefensión por parte del Gobierno. Los 200 millones para este año deberían haberse aprobado por decreto en el último Consejo de Ministros de 2017. https://t.co/5EUnNULZqZ
sanchezcastejon||psoe||“Miguel era un alma libre que miraba con clara mirada a los hombres”. Así lo definió su amigo, Vicente Aleixandre. Hoy hace 76 años que Miguel Hernández murió en la cárcel de Alicante, preso por defender lo que más amaba: la libertad. https://t.co/8WROBk3dk4
sanchezcastejon||psoe||La izquierda es europeísta, progresista e integradora. El independentismo, excluyente y aislacionista. Los que echaron a los socialistas del Ayto. de Barcelona plantean ahora apoyar un gobierno independentista. Vuelven a equivocarse. Anteponen la insolidaridad a la igualdad.
sanchezcastejon||psoe||Enhorabuena al gobierno de @F_Armengol, a @silviacanojuan y a todos los compañeros del @psibpsoe por la Ley de Memoria Democrática que hoy ha aprobado el Parlamento balear. Justicia y memoria para fortalecer los valores democráticos. ¡Buen trabajo! https://t.co/qN0Zo7uzOj
sanchezcastejon||psoe||“Ser autora en lugar de autor, creadora en lugar de creador, supone una batalla constante por afirmar un espacio”. Recupero este artículo de @raquel_vidales en el #DíaMundialDelTeatro. Visibilizar y reivindicar a las creadoras, para que cada vez sean más. https://t.co/O34ckEuKGq
sanchezcastejon||psoe||Unos #PGE2018 que atiendan a las urgencias sociales de hoy y a la modernización de nuestra economía en el mañana. Reunido con la CEF del @PSOE para hablar de la alternativa que presentaremos los socialistas a los presupuestos de la desigualdad que plantean PP y Cs. https://t.co/dYWPVqPV1r
sanchezcastejon||psoe||Todo nuestro apoyo para Francisca Sahuquillo, Presidenta del Comisionado de la Memoria Histórica de Madrid, que declara hoy ante el juez por una absurda demanda de quienes pretenden impedir que se cumpla la ley. https://t.co/KzxVWjCOBm
sanchezcastejon||psoe||PP y Cs comparten un mismo objetivo: consolidar los recortes al Estado del Bienestar, consolidar la desigualdad  y la precariedad. Por eso no apoyaremos sus presupuestos. https://t.co/lkMhiNnmtu
sanchezcastejon||psoe||Para llevarse tan mal se entienden muy bien. PP y Cs vuelven a demostrarnos que son dos caras de la misma moneda: la desigualdad y la precariedad. Malas noticias para la clase trabajadora. No seremos cómplices de los recortes en el Estado del Bienestar.
sanchezcastejon||psoe||Vivimos en un Estado social y democrático de derecho en España y en Europa. Nadie está por encima de la ley. Respeto a las decisiones judiciales y respaldo a las fuerzas y cuerpos de seguridad. Dentro de la Constitución está la política, fuera nada.
sanchezcastejon||psoe||Os dejo la tercera de las entrevistas que he realizado esta semana. A Coruña, Oviedo y La Línea han sido las tres ciudades en las que hemos estado explicando las propuestas del @PSOE para unas #PensionesDignas https://t.co/3gmRORsio8 vía @europa_sur
sanchezcastejon||psoe||En el @PSOE todos compartimos el mismo objetivo, que no es otro que reconstruir el estado de bienestar. @AnaMoriyon me ha entrevistado para @elcomerciodigit 🗞https://t.co/UKsCzG2gVb
sanchezcastejon||psoe||El PP debe resolver los presupuestos con sus socios de Gobierno: Ciudadanos y el PNV.Os dejo mi entrevista para @lavozdegalicia 🗞 https://t.co/px4Cui76cP
sanchezcastejon||psoe||Me gustaría compartir con vosotros estas tres reflexiones sobre lo que está ocurriendo en Catalunya. https://t.co/7MtWjm6CpX
sanchezcastejon||psoe||Nuestro proyecto de cambio político defiende el cumplimiento íntegro de la ley y la Constitución. La izquierda no puede alinearse con los separatistas, es profundamente insolidario. No hay ninguna causa de izquierdas en el independentismo. Nuestros valores son los de la igualdad.
sanchezcastejon||psoe||Nos sumamos a la #HoradelPlaneta porque la transición energética es una gran oportunidad de desarrollo económico, de generación de empleo y avance tecnológico, por unas ciudades saludables y libres de contaminación. 🌍Apagamos la luz porque el futuro es renovable. #YoApagoPor https://t.co/Jp5z5jDj4H
sanchezcastejon||psoe||Como bien dice nuestra secretaria de Cooperación al Desarrollo, cada día es más evidente que la crisis fue una excusa para desmantelar la cooperación española y este plan director no es otra cosa que su epitafio; un documento sin ambición política y sin recursos, que nace muerto. https://t.co/F2ab3n5sVP
sanchezcastejon||psoe||El odio y el terror no pueden vencer a la libertad y a la democracia. Nuestra rotunda condena y toda nuestra solidaridad con el pueblo francés. https://t.co/7PfotYf01q
sanchezcastejon||psoe||Sentencia pionera contra la #BrechaSalarial: condena por pagar más a los jefes varones.  https://t.co/00ECdTbOM7 Propuesta para que se cumpla la legalidad, que se ordenen, revisen, cambien y deroguen aquellas normas que obstaculizan la igualdad real. 📝https://t.co/bOr47YGzQJ
sanchezcastejon||psoe||@santicanizares Un fuerte abrazo Santiago, para ti y toda tu familia en estos duros momentos.
sanchezcastejon||psoe||El buen gobierno es dar buen ejemplo y la presidenta de la Comunidad de Madrid debe comparecer en la Asamblea y aclarar todas las dudas que existen sobre sus titulaciones. #AsambleaAbiertaCoruña https://t.co/cwgnvKr9vy
sanchezcastejon||psoe||El tipo de sociedad que defendemos los socialistas no es igual al que defienden los neoconservadores, que niegan que el debate de las pensiones sea un debate político mientras las suben un 0,25%. Esa es su idea de la redistribución de la riqueza. #AsambleaAbiertaCoruña https://t.co/ODvW0rYQNk
sanchezcastejon||psoe||El tipo de empleo que se está creando es precario. Los contratos por horas y los bajos salarios hacen que las bases de cotización sean cada vez más bajas. Necesitamos un nuevo Estatuto de los Trabajadores y abrir la senda de la dignidad salarial. #AsambleaAbiertaCoruña https://t.co/C1CZQ8ArAG
sanchezcastejon||psoe||En directo, #AsambleaAbiertaACoruña https://t.co/TwoIOupsKG
sanchezcastejon||psoe||Aquel fue un día histórico que situó a nuestro país a la vanguardia en la defensa de la #igualdad. Fuimos y seremos ambiciosos. Los avances, siempre de la mano del @PSOE.#siempresocialistas https://t.co/NnnLmy2eG3
Albert_Rivera||ciudadanos||Siento vergüenza como demócrata al ver a nacionalistas y populistas defendiendo a los agresores de dos guardias civiles y sus parejas. Siempre estaremos con las víctimas y la tolerancia, nunca con los totalitarios y la violencia. https://t.co/6rvyJDjA58
Albert_Rivera||ciudadanos||UGT y CCOO, que no apoyaron al millón de catalanes que salimos a la calle en defensa de la democracia cuando los políticos separatistas intentaron dinamitarla, se movilizan ahora pidiendo impunidad para Puigdemont y cía. Un error histórico. https://t.co/g41qHdBTdQ
Albert_Rivera||ciudadanos||El PP ha metido la corrupción incluso en la universidad. Es lamentable que Rajoy intente encubrir esta nueva trama delictiva. https://t.co/Dr3hRB5iIp
Albert_Rivera||ciudadanos||El bipartidismo comparte métodos y tramas. La ‘Gurtel’ del PSOE debe ser investigada como pide @CsCValenciana. Espero que Sánchez no lo impida en la Comunidad Valenciana. https://t.co/bnNrrbswCh vía @elmundoes
Albert_Rivera||ciudadanos||Esto explicaría por qué Rajoy no hace dimitir a Cifuentes por la trama corrupta en la universidad. La guerra interna por la corrupción del PP no debería paralizar la Comunidad de Madrid. Esperemos que propongan ya a un presidente interino limpio y acabe este vergonzoso capítulo. https://t.co/zOh5ycARV0
Albert_Rivera||ciudadanos||PPSOE han montado chiringuitos y tramas en medios, diputaciones, empresas públicas, contratos públicos, cursos de formación... pero se confirma que también han llevado la corrupción a la universidad. Hay cortar los hilos partidistas de las instituciones y recuperar la confianza. https://t.co/eRrAMYf01K
Albert_Rivera||ciudadanos||‘Todos contra Ciudadanos’ https://t.co/rxEWubm2Td
Albert_Rivera||ciudadanos||Cs hemos conseguido bajar el IRPF a los que no llegan a fin de mes, después de una década de subida de impuestos de Zapatero y Rajoy. Pero Sanchez bloquea los presupuestos y quiere volver a machacar con más impuestos a la clase media. https://t.co/KNvodgK7im
Albert_Rivera||ciudadanos||Un Gobierno que no se preocupa ni ocupa de lo que sucede en las aulas, ni es capaz de garantizar los derechos constitucionales frente al modelo discriminatorio del nacionalismo, es un Gobierno frágil y sin futuro. https://t.co/3p80R16a2P
Albert_Rivera||ciudadanos||A pesar del NO de Podemos y la abstención del PSOE, se aprueba la resolución de Ciudadanos en @Congreso_Es para exigirle al Gobierno que inicie las sanciones a los dirigentes de la tiranía de Maduro y se rechace el proceso electoral fraudulento en Venezuela. https://t.co/2gKJV9T8ge
Albert_Rivera||ciudadanos||Hoy me he reunido con @sandrogozi, subsecretario de Estado italiano de asuntos europeos. Los demócratas debemos trabajar juntos en crear más y mejor Europa, y hacer frente a la amenaza común de los nacionalismos y populismos. https://t.co/pdXERBLfdi
Albert_Rivera||ciudadanos||Los sindicatos deben defender los derechos de los trabajadores, pero no tiene sentido que apoyen a los golpistas separatistas imputados por malversación, prevaricación o rebelión. https://t.co/Cx8I7PS85m
Albert_Rivera||ciudadanos||Los comandos separatistas son una amenaza para la democracia y la convivencia. No podemos permitir que Cataluña se convierta en una tierra sin ley. https://t.co/DrhPdmnOYM
Albert_Rivera||ciudadanos||Buenos días, a partir de las 8:30h me entrevistará @susannagriso en @EspejoPublico en @antena3com. Os espero. https://t.co/Fdm9f1nOR3
Albert_Rivera||ciudadanos||Certero análisis de De Carreras: ‘Tampoco la violencia de Tejero y Milans del Bosch el 23-F fue suficiente para que el Estado capitulara ante sus exigencias y, sin embargo, nadie puso en duda que los acontecimientos de aquel día fueron un golpe de Estado’ https://t.co/XFZgHv2wYf
Albert_Rivera||ciudadanos||‘Políticos presos, no presos políticos’, por Javier Cercas. https://t.co/t6TOsdal9H
Albert_Rivera||ciudadanos||Abrimos nuestras Cortes a Antonio Tajani (@EP_President), presidente del Parlamento Europeo, con motivo del 40º aniversario de la Constitución. Su defensa de la unión y el estado de derecho frente al separatismo ha sido determinante para España y para Europa. https://t.co/cnZ3fzvmHQ
Albert_Rivera||ciudadanos||Hoy estuve en el acto de nombramiento como hijos adoptivos de Madrid de dos genios de nuestra cultura: @RAPHAELartista y Pedro Almodóvar. Su música y sus películas son parte ya de nuestro patrimonio, de lo mejor de España y del mundo. Gracias por dejarnos disfrutar vuestro arte. https://t.co/w422bGpVbo
Albert_Rivera||ciudadanos||Horrible desgracia en Argelia. Mis condolencias a los familiares de las víctimas y toda la solidaridad con los ciudadanos argelinos en un momento tan duro. https://t.co/l8Bri8tIFB
Albert_Rivera||ciudadanos||Ni en el deporte ni en la vida hay barreras insalvables para quien persigue sus sueños con esfuerzo y pasión. Gracias por ser un ejemplo, @MichelleAlonsoM, y enhorabuena por hacer historia. https://t.co/gzHm2gbPQZ
Albert_Rivera||ciudadanos||Los que siembran la certeza sobre el abuso de poder en la universidad pública son los políticos que participan y se benefician de tramas que amañan y falsifican documentos públicos y evaluaciones académicas. https://t.co/we0iUGO8ax
Albert_Rivera||ciudadanos||Hoy recibimos en el @Congreso_Es a los demócratas venezolanos que luchan contra la tiranía de Maduro. Este jueves se vota en el Pleno nuestra moción para exigir al Gobierno español sanciones contra los dirigentes que saquean y oprimen al pueblo de Venezuela. https://t.co/Ht7CqvmSPV
Albert_Rivera||ciudadanos||La detenida de los comandos separatistas: ‘Si podemos parar el puerto sería brutal y con Mercabarna jodemos a todo el mundo". Ahora la que está ‘jodida’ es ella... https://t.co/CunpXGGJdo
Albert_Rivera||ciudadanos||El escándalo de Cifuentes en la universidad acabará como los de Chaves, Griñán, la senadora Barreiro o el expresidente de Murcia. Rajoy solo tiene que proponer un candidato interino hasta las elecciones para acabar con la inestabilidad en Madrid. https://t.co/oGVRCUyxCU
Albert_Rivera||ciudadanos||El cuponazo que PP, PSOE y Podemos regalaron a los nacionalistas vascos se hizo con un cálculo fraudulento de 5.310 millones que pagaremos el resto de españoles. https://t.co/NrcjeAFnFe
Albert_Rivera||ciudadanos||La corrupción erosiona la confianza de los ciudadanos en las instituciones y debilita nuestra democracia y nuestra economía. Son urgentes muchas de las reformas democráticas que el bipartidismo está bloqueando. https://t.co/edFjsYM0ZG
Albert_Rivera||ciudadanos||Se demuestra que el PP quería tapar la verdad: impide la investigación en la Asamblea del caso Cifuentes. La presidenta debe dimitir y la lista más votada proponer un presidente interino hasta 2019. Los madrileños se merecen poner fin a este escándalo. https://t.co/TQPjL0dZNO
Albert_Rivera||ciudadanos||Encuesta @SociometricaEs: Ciudadanos podría ganar las elecciones al Ayto de Madrid. Seguimos trabajando para hacerlo realidad, la capital de España merece una nueva etapa con una alcaldesa al frente preparada, comprometida, con equipo y con futuro. https://t.co/i3TigN1wa4
